Round,Loss,AUC,Precision,Recall,F1score
26,0.285107284784317,0.9488089680671692,0.8805555701255798,0.8805555701255798,0.8805555701255798,0.8805555655210008
27,0.28217989206314087,0.9498026371002197,0.8814235925674438,0.8814235925674438,0.8814235925674438,0.8814236080821573
28,0.279865026473999,0.9505934715270996,0.8824653029441833,0.8824653029441833,0.8824653029441833,0.8824652855992016
29,0.2792425751686096,0.9508787393569946,0.8833333253860474,0.8833333253860474,0.8833333253860474,0.8833333535764204
30,0.2765534222126007,0.9514963626861572,0.8835069537162781,0.8835069537162781,0.8835069537162781,0.883506927543383
31,0.27516698837280273,0.9521428942680359,0.8840277791023254,0.8840277791023254,0.8840277791023254,0.8840277719250044
32,0.27286261320114136,0.9525103569030762,0.8838541507720947,0.8838541507720947,0.8838541507720947,0.883854132807575
33,0.2708991467952728,0.9534421563148499,0.8843749761581421,0.8843749761581421,0.8843749761581421,0.8843749726197737
34,0.27027854323387146,0.9537740349769592,0.8861111402511597,0.8861111402511597,0.8861111402511597,0.8861111555810327
35,0.2689272165298462,0.954180121421814,0.8854166865348816,0.8854166865348816,0.8854166865348816,0.8854167066368394
36,0.2696717381477356,0.9540813565254211,0.8869791626930237,0.8869791626930237,0.8869791626930237,0.8869791434618048
37,0.2683316767215729,0.9542229771614075,0.886631965637207,0.886631965637207,0.886631965637207,0.8866319655459121
38,0.2672242820262909,0.9546760320663452,0.8864583373069763,0.8864583373069763,0.8864583373069763,0.8864583380260609
39,0.26722753047943115,0.9547903537750244,0.8876736164093018,0.8876736164093018,0.8876736164093018,0.8876736321411871
40,0.2644171118736267,0.9557352066040039,0.8892360925674438,0.8892360925674438,0.8892360925674438,0.8892361142298235
41,0.2640202045440674,0.9558819532394409,0.8897569179534912,0.8897569179534912,0.8897569179534912,0.8897569502595319
42,0.26393547654151917,0.9558403491973877,0.8890625238418579,0.8890625238418579,0.8890625238418579,0.8890625056566797
43,0.26329505443573,0.9558163285255432,0.8895833492279053,0.8895833492279053,0.8895833492279053,0.8895833439421224
44,0.262567937374115,0.9563724994659424,0.8892360925674438,0.8892360925674438,0.8892360925674438,0.8892361142298235
45,0.2628940939903259,0.9561704993247986,0.8895833492279053,0.8895833492279053,0.8895833492279053,0.8895833439421224
46,0.2616227865219116,0.9563286304473877,0.8902778029441833,0.8902778029441833,0.8902778029441833,0.8902777867975131
47,0.26062434911727905,0.9567338824272156,0.8901041746139526,0.8901041746139526,0.8901041746139526,0.8901041753858949
48,0.2610086500644684,0.9566545486450195,0.8902778029441833,0.8902778029441833,0.8902778029441833,0.8902777867975131
49,0.25757884979248047,0.9580145478248596,0.8927083611488342,0.8927083611488342,0.8927083611488342,0.8927083710991689
50,0.25560420751571655,0.958406925201416,0.8925347328186035,0.8925347328186035,0.8925347328186035,0.8925347035791046
51,0.2547629773616791,0.958760678768158,0.8935763835906982,0.8935763835906982,0.8935763835906982,0.8935764158945295
52,0.2553025186061859,0.9586637616157532,0.8940972089767456,0.8940972089767456,0.8940972089767456,0.8940971951397231
53,0.2535228729248047,0.9591649770736694,0.8947916626930237,0.8947916626930237,0.8947916626930237,0.894791692548544
54,0.25218144059181213,0.9594711065292358,0.8947916626930237,0.8947916626930237,0.8947916626930237,0.894791692548544
55,0.2527804970741272,0.9594603776931763,0.8958333134651184,0.8958333134651184,0.8958333134651184,0.8958333458087244
56,0.250047892332077,0.9598361849784851,0.894618034362793,0.894618034362793,0.894618034362793,0.894618034272313
57,0.2496841847896576,0.9601818323135376,0.8968750238418579,0.8968750238418579,0.8968750238418579,0.896875045274607
58,0.24879109859466553,0.9605153203010559,0.894618034362793,0.894618034362793,0.894618034362793,0.894618034272313
59,0.2501228153705597,0.9600659608840942,0.895312488079071,0.895312488079071,0.895312488079071,0.8953124559986648
60,0.24816296994686127,0.9608361721038818,0.8968750238418579,0.8968750238418579,0.8968750238418579,0.896875045274607
61,0.24670913815498352,0.9612290859222412,0.8961805701255798,0.8961805701255798,0.8961805701255798,0.8961805843071176
