Round,Loss,AUC,Precision,Recall,F1score
36,0.294404000043869,0.945149838924408,0.8758680820465088,0.8758680820465088,0.8758680820465088,0.8758681063583236
37,0.2933919429779053,0.9455640912055969,0.8762152791023254,0.8762152791023254,0.8762152791023254,0.8762153111880294
38,0.2925760746002197,0.9457919001579285,0.8769097328186035,0.8769097328186035,0.8769097328186035,0.8769097200509186
39,0.29194799065589905,0.9461401104927063,0.8767361044883728,0.8767361044883728,0.8767361044883728,0.8767361168945321
40,0.2913201153278351,0.9463063478469849,0.8772569298744202,0.8772569298744202,0.8772569298744202,0.8772569156978539
41,0.28834766149520874,0.9473898410797119,0.8800347447395325,0.8800347447395325,0.8800347447395325,0.8800347427175651
42,0.28740984201431274,0.9478890895843506,0.8802083134651184,0.8802083134651184,0.8802083134651184,0.8802083231053172
43,0.2865942716598511,0.9477929472923279,0.8814235925674438,0.8814235925674438,0.8814235925674438,0.8814236080821573
44,0.28504395484924316,0.9484239816665649,0.8809027671813965,0.8809027671813965,0.8809027671813965,0.8809027967610468
45,0.28415265679359436,0.9487924575805664,0.8817708492279053,0.8817708492279053,0.8817708492279053,0.8817708396705075
46,0.28337788581848145,0.9490446448326111,0.8809027671813965,0.8809027671813965,0.8809027671813965,0.8809027967610468
47,0.28177255392074585,0.9495276212692261,0.8819444179534912,0.8819444179534912,0.8819444179534912,0.8819444125301455
48,0.2816702127456665,0.949472188949585,0.8833333253860474,0.8833333253860474,0.8833333253860474,0.8833333535764204
49,0.2806074917316437,0.9498031139373779,0.8829861283302307,0.8829861283302307,0.8829861283302307,0.8829861437612364
50,0.28007179498672485,0.9500777125358582,0.8835069537162781,0.8835069537162781,0.8835069537162781,0.883506927543383
51,0.27871668338775635,0.9506422281265259,0.8854166865348816,0.8854166865348816,0.8854166865348816,0.8854167066368394
52,0.27743586897850037,0.9511054754257202,0.8861111402511597,0.8861111402511597,0.8861111402511597,0.8861111555810327
53,0.27627691626548767,0.9516348242759705,0.885937511920929,0.885937511920929,0.885937511920929,0.8859375257550931
54,0.27603885531425476,0.9517161250114441,0.886805534362793,0.886805534362793,0.886805534362793,0.8868055174683267
55,0.27406051754951477,0.9523614645004272,0.8881944417953491,0.8881944417953491,0.8881944417953491,0.8881944216092013
56,0.27425459027290344,0.9522972106933594,0.8873263597488403,0.8873263597488403,0.8873263597488403,0.8873263855535477
57,0.2725091576576233,0.9527854323387146,0.8883680701255798,0.8883680701255798,0.8883680701255798,0.888368041449395
58,0.2731319069862366,0.952663004398346,0.8883680701255798,0.8883680701255798,0.8883680701255798,0.888368041449395
59,0.27112776041030884,0.9532520771026611,0.8894097208976746,0.8894097208976746,0.8894097208976746,0.8894097294706497
60,0.27100926637649536,0.9533151984214783,0.8892360925674438,0.8892360925674438,0.8892360925674438,0.8892361142298235
61,0.27002525329589844,0.9537408351898193,0.8887152671813965,0.8887152671813965,0.8887152671813965,0.8887152713503966
62,0.26871585845947266,0.9539385437965393,0.8907986283302307,0.8907986283302307,0.8907986283302307,0.8907986091246769
63,0.2685680687427521,0.954345166683197,0.8911458253860474,0.8911458253860474,0.8911458253860474,0.8911458177964123
64,0.26709794998168945,0.9544920921325684,0.8909721970558167,0.8909721970558167,0.8909721970558167,0.8909722101897956
65,0.26670023798942566,0.954853355884552,0.8909721970558167,0.8909721970558167,0.8909721970558167,0.8909722101897956
66,0.2656703293323517,0.9550409317016602,0.890625,0.890625,0.890625,0.890625
67,0.26558277010917664,0.9551516175270081,0.8902778029441833,0.8902778029441833,0.8902778029441833,0.8902777867975131
68,0.26542243361473083,0.9552972912788391,0.8904513716697693,0.8904513716697693,0.8904513716697693,0.8904513901091049
69,0.2642970085144043,0.9553980231285095,0.8909721970558167,0.8909721970558167,0.8909721970558167,0.8909722101897956
70,0.2636544406414032,0.9557185173034668,0.890625,0.890625,0.890625,0.890625
71,0.2622512876987457,0.9559550285339355,0.8920139074325562,0.8920139074325562,0.8920139074325562,0.8920139039698614
72,0.26173898577690125,0.9562197923660278,0.8923611044883728,0.8923611044883728,0.8923611044883728,0.8923611020660482
73,0.2618506848812103,0.9562739133834839,0.8923611044883728,0.8923611044883728,0.8923611044883728,0.8923611020660482
74,0.26052126288414,0.9565274715423584,0.8934027552604675,0.8934027552604675,0.8934027552604675,0.8934027522263107
75,0.2595887780189514,0.9568703174591064,0.8934027552604675,0.8934027552604675,0.8934027552604675,0.8934027522263107
76,0.2588927447795868,0.9569900035858154,0.8940972089767456,0.8940972089767456,0.8940972089767456,0.8940971951397231
77,0.2591312527656555,0.9570311307907104,0.8935763835906982,0.8935763835906982,0.8935763835906982,0.8935764158945295
78,0.25632575154304504,0.9575608372688293,0.894444465637207,0.894444465637207,0.894444465637207,0.8944444488870266
79,0.2549900710582733,0.9579025506973267,0.8961805701255798,0.8961805701255798,0.8961805701255798,0.8961805843071176
80,0.25494498014450073,0.9579177498817444,0.8958333134651184,0.8958333134651184,0.8958333134651184,0.8958333458087244
81,0.2541215717792511,0.9582910537719727,0.8979166746139526,0.8979166746139526,0.8979166746139526,0.8979166442630648
82,0.2531353533267975,0.9585620164871216,0.8968750238418579,0.8968750238418579,0.8968750238418579,0.896875045274607
